"peiid","pedon_id","siteiid","site_id","obs_date","utmzone","utmeasting","utmnorthing","x","y","datum","x_std","y_std","gpspositionalerror","describer","pedon_purpose","pedon_type","pedlabsampnum","labdatadescflag","elev_field","slope_field","aspect_field","plantassocnm","coverkind_1","bedrckdepth","bedrock_kind","bedrock_hardness","hillslope_pos","slope_position","shapeacross","shapedown","slopecomplex","drainagecl","geompos_hill","geompos_mntn","geompos_flats","slope_shape","classdate","classifier","class_type","taxonname","taxon_kind","series_status","part_size_class","tax_order","tax_suborder","tax_grtgroup","tax_subgroup","tax_edition","osdtypelocflag","tax_moistureclass","temp_class","tax_fam_other","psctopdepth","pscbotdepth","selection_method","ecositeid","ecositenm","ecositecorrdate","es_classifier","ochric.epipedon","argillic.horizon","slickensides","reduced.matrix","redox.concentrations","secondary.carbonates","gypsum.accumulations","densic.materials","cambic.horizon","mollic.epipedon","free.carbonates","salt.accumulations","paralithic.materials","paralithic.contact","lithologic.discontinuity","redox.depletions.with.chroma.2.or.less","calcic.horizon","abrupt.textural.change","petrocalcic.horizon","aquic.conditions","endosaturation","densic.contact","episaturation","albic.materials","surface_fgravel","surface_gravel","surface_cobbles","surface_stones","surface_boulders","surface_channers","surface_flagstones","surface_paragravel","surface_paracobbles","landform.string","pmkind","pmorigin"
721370,"P12TX3313083",723364,"P12TX3313083","2012-06-13 22:00:00",14,674406.07,3410514.18,-97.1767654418945,30.8149356842041,"NAD83",-97.1767694,30.8149361,NA,"Richard Reid","full pedon description",NA,NA,0,118.900001525879,4.5,45,NA,"Grass/herbaceous cover",NA,NA,NA,"Backslope","on middle third","Linear","Concave",NA,NA,"Side Slope",NA,NA,"Linear / Concave","2012-09-24 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","siltstone, unspecified"
721371,"P12TX3313084",723365,"P12TX3313084","2012-06-13 22:00:00",14,674386.56,3410546.75,-97.1769638061523,30.8152294158936,"NAD83",-97.1769667,30.8152306,NA,"Richard Reid","full pedon description",NA,NA,0,118.800003051758,4.5,51,NA,"Grass/herbaceous cover",NA,NA,NA,"Backslope","on middle third","Convex","Convex",NA,NA,"Side Slope",NA,NA,"Convex / Convex","2012-09-24 22:00:00","Chance M. Robinson","family","Houston Black","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","siltstone, unspecified"
721372,"P12TX3313085",723366,"P12TX3313085","2012-06-13 22:00:00",14,674366.63,3410575.63,-97.1771697998047,30.8154945373535,"NAD83",-97.1771694,30.8154944,NA,"Richard Reid","full pedon description",NA,NA,0,118.400001525879,3,45,NA,"Grass/herbaceous cover",NA,NA,NA,"Backslope","on middle third","Convex","Convex",NA,NA,"Side Slope",NA,NA,"Convex / Convex","2012-09-24 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","siltstone, unspecified"
721373,"S12TX3313086",723367,"S12TX3313086","2012-06-13 22:00:00",14,674349.05,3410607.13,-97.1773452758789,30.8157806396484,"NAD83",-97.1773472,30.8157806,NA,"Richard Reid","full pedon description","correlates to named soil","S12TX3313086",0,117.900001525879,2,36,NA,"Grass/herbaceous cover",NA,NA,NA,"Backslope","on middle third","Linear","Linear",NA,NA,"Side Slope",NA,NA,"Linear / Linear","2012-09-24 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","siltstone, unspecified"
721374,"P12TX3313087",723368,"P12TX3313087","2012-06-13 22:00:00",14,674325.07,3410630.2,-97.1775894165039,30.8159942626953,"NAD83",-97.1775944,30.8159944,NA,"Richard Reid","full pedon description",NA,NA,0,117.699996948242,3,34,NA,"Grass/herbaceous cover",NA,NA,NA,"Backslope","on lower third","Convex","Linear",NA,NA,"Side Slope",NA,NA,"Convex / Linear","2012-09-24 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","calciusterts","udic calciusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","siltstone, unspecified"
721375,"P12TX3313088",723369,"P12TX3313088","2012-06-13 22:00:00",14,674305.13,3410659.82,-97.1777954101562,30.8162631988525,"NAD83",-97.1777972,30.8162639,NA,"Richard Reid","full pedon description",NA,NA,0,116.800003051758,3,6,NA,"Grass/herbaceous cover",NA,NA,NA,"Backslope","on lower third","Convex","Linear",NA,NA,"Side Slope",NA,NA,"Convex / Linear","2012-09-24 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","siltstone, unspecified"
721376,"P12TX3313089",723370,"P12TX3313089","2012-06-13 22:00:00",14,674284.54,3410689.97,-97.1780090332031,30.8165378570557,"NAD83",-97.1780083,30.8165389,NA,"Richard Reid","full pedon description",NA,NA,0,116.400001525879,3,33,NA,"Grass/herbaceous cover",NA,NA,NA,"Footslope","on upper third","Concave","Concave",NA,NA,"Base Slope",NA,NA,"Concave / Concave","2012-09-24 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","siltstone, unspecified"
721390,"S12TX0273103",723384,"S12TX0273103","2012-06-25 22:00:00",14,650978.29,3413493.92,-97.4211502075195,30.8450260162354,"WGS84",-97.4211578,30.8450279,NA,"Richard Reid","full pedon description",NA,"S12TX0273103",0,174.300003051758,4.5,278,NA,"Grass/herbaceous cover",174,"Claystone",NA,"Summit",NA,"Convex","Convex",NA,NA,"Crest",NA,NA,"Convex / Convex","2013-07-18 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721391,"P12TX0273104",723385,"P12TX0273104","2012-06-25 22:00:00",14,650942.55,3413540.9,-97.421516418457,30.8454551696777,"WGS84",-97.421524,30.8454552,NA,"Richard Reid","full pedon description",NA,NA,0,171.800003051758,5.5,222,NA,"Grass/herbaceous cover",83,"Claystone",NA,"Backslope",NA,"Concave","Concave",NA,NA,"Side Slope",NA,NA,"Concave / Concave","2013-07-16 22:00:00","Chance M. Robinson","family","Ferris","family",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721392,"P12TX0273105",723386,"P12TX0273105","2012-06-25 22:00:00",14,650910.7,3413583.69,-97.4218444824219,30.8458423614502,"WGS84",-97.4218521,30.8458443,NA,"Richard Reid","full pedon description",NA,NA,0,172.5,4.5,242,NA,"Grass/herbaceous cover",NA,NA,NA,"Backslope",NA,"Convex","Convex",NA,NA,"Side Slope",NA,NA,"Convex / Convex","2013-07-16 22:00:00","Chance M. Robinson","family","Ferris","family",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
721393,"P12TX0273106",723387,"P12TX0273106","2012-06-25 22:00:00",14,650880.8,3413635,-97.4221496582031,30.8463096618652,"WGS84",-97.4221573,30.8463116,NA,"Richard Reid","full pedon description",NA,NA,0,171,12,292,NA,"Grass/herbaceous cover",71,"Claystone",NA,"Backslope",NA,"Convex","Convex",NA,NA,"Side Slope",NA,NA,"Convex / Convex","2013-07-17 22:00:00","Chance M. Robinson","family","Vertel","family",NA,"very-fine","vertisols","usterts","haplusterts","leptic udic haplusterts","eleventh edition",0,"ustic",NA,"not used",25,87,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721396,"P12TX0273109",723390,"P12TX0273109","2012-06-25 22:00:00",14,650768.77,3413789.37,-97.4233016967773,30.8477172851562,"WGS84",-97.4233017,30.8477192,NA,"Richard Reid","full pedon description",NA,NA,0,171.300003051758,8,358,NA,"Grass/herbaceous cover",217,"Claystone",NA,"Summit",NA,"Convex","Convex",NA,NA,"Crest",NA,NA,"Convex / Convex","2013-07-16 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721397,"S12TX0273110",723391,"S12TX0273110","2012-06-25 22:00:00",14,650733.43,3413842.45,-97.4236602783203,30.848201751709,"WGS84",-97.4236603,30.8482037,NA,"Richard Reid","full pedon description","correlates to named soil","S12TX0273110",0,167.899993896484,12,138,NA,"Grass/herbaceous cover",113,"Claystone",NA,"Backslope",NA,"Concave","Linear",NA,NA,"Side Slope",NA,NA,"Concave / Linear","2013-07-16 22:00:00","Chance M. Robinson","series","Ferris","series",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic",NA,"not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721398,"P12TX0273111",723392,"P12TX0273111","2012-06-25 22:00:00",14,650698.39,3413885.2,-97.4240188598633,30.8485908508301,"WGS84",-97.4240265,30.8485909,NA,"Richard Reid","full pedon description",NA,NA,0,173.899993896484,6.5,114,NA,"Grass/herbaceous cover",122,"Claystone",NA,"Backslope",NA,"Convex","Convex",NA,NA,"Side Slope",NA,NA,"Convex / Convex","2012-09-24 22:00:00","Richard Reid","series","Heiden","series",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721399,"P12TX0273112",723393,"P12TX0273112","2012-06-25 22:00:00",14,650671.89,3413933.05,-97.4242935180664,30.8490257263184,"WGS84",-97.4242935,30.8490276,NA,"Richard Reid","full pedon description",NA,NA,0,173.800003051758,4.5,28,NA,"Grass/herbaceous cover",143,"Claystone",NA,"Backslope",NA,"Convex","Convex",NA,NA,"Side Slope",NA,NA,"Convex / Convex","2012-09-24 22:00:00","Richard Reid","series","Heiden","series",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","mudstone"
721410,"P12TX4913123",723404,"P12TX4913123","2012-06-26 22:00:00",14,646812.83,3404891.56,-97.465934753418,30.7679557800293,"WGS84",-97.4659348,30.7679558,NA,"Richard Reid","full pedon description","undefined observation",NA,0,188.199996948242,4,22,NA,"Crop cover",116,"Claystone",NA,"Backslope","on upper third","Concave","Linear",NA,NA,"Side Slope",NA,NA,"Concave / Linear","2013-07-16 22:00:00","Chance M. Robinson","series","Ferris","series",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
721411,"P12TX4913124",723405,"P12TX4913124","2012-06-26 22:00:00",14,646854.56,3404896.94,-97.4654998779297,30.7679977416992,"WGS84",-97.4654999,30.7679977,NA,"Richard Reid","full pedon description","undefined observation",NA,0,188.5,5.5,315,NA,"Crop cover",89,"Claystone",NA,"Backslope","on upper third","Convex","Convex",NA,NA,"Side Slope",NA,NA,"Convex / Convex","2013-07-17 22:00:00","Chance M. Robinson","family","Vertel","family",NA,"very-fine","vertisols","usterts","haplusterts","leptic udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,89,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
721412,"P12TX4913125",723406,"P12TX4913125","2012-06-26 22:00:00",14,646906.04,3404912.24,-97.464958190918,30.7681293487549,"WGS84",-97.4649582,30.7681313,NA,"Richard Reid","full pedon description","undefined observation",NA,0,187.800003051758,3,47,NA,"Crop cover",74,"Claystone",NA,"Backslope","on middle third","Convex","Convex",NA,NA,"Side Slope",NA,NA,"Convex / Convex","2012-09-24 22:00:00","Richard Reid","series","Ferris","series",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
721413,"P12TX4913126",723407,"P12TX4913126","2012-06-26 22:00:00",14,646953.5,3404930.45,-97.4644546508789,30.76828956604,"WGS84",-97.4644623,30.7682896,NA,"Richard Reid","full pedon description","undefined observation",NA,0,186,5,68,NA,"Crop cover",102,"Claystone",NA,"Backslope","on middle third","Convex","Convex",NA,NA,"Side Slope",NA,NA,"Convex / Convex","2012-09-24 22:00:00","Richard Reid","series","Ferris","series",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
721414,"S12TX4913127",723408,"S12TX4913127","2012-06-26 22:00:00",14,646994.99,3404941.92,-97.4640274047852,30.7683849334717,"WGS84",-97.4640274,30.7683868,NA,"Richard Reid","full pedon description","undefined observation","S12TX4913127",0,184.399993896484,4,43,NA,"Crop cover",105,"Claystone",NA,"Backslope","on lower third","Concave","Convex",NA,"Well drained","Side Slope",NA,NA,"Concave / Convex","2013-08-06 22:00:00","Chance M. Robinson","family","Ferris","family",NA,"very-fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
721415,"P12TX4913128",723409,"P12TX4913128","2012-06-26 22:00:00",14,647040.64,3404952.15,-97.4635467529297,30.7684726715088,"WGS84",-97.4635468,30.7684727,NA,"Richard Reid","full pedon description","undefined observation",NA,0,183.100006103516,3,142,NA,"Crop cover",106,"Claystone",NA,"Backslope","on lower third","Concave","Convex",NA,NA,"Side Slope",NA,NA,"Concave / Convex","2012-09-24 22:00:00","Richard Reid","series","Ferris","series",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
721416,"P12TX4913129",723410,"P12TX4913129","2012-06-26 22:00:00",14,647081.92,3404966.39,-97.4631118774414,30.7685966491699,"WGS84",-97.4631119,30.7685966,NA,"Richard Reid","full pedon description","correlates to named soil",NA,0,182.100006103516,3,89,NA,"Crop cover",NA,NA,NA,"Footslope","on upper third","Concave","Concave",NA,NA,"Base Slope",NA,NA,"Concave / Concave","2012-09-24 22:00:00","Richard Reid","series","Heiden","series",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
721417,"P12TX4913130",723411,"P12TX4913130","2012-06-26 22:00:00",14,647125.57,3404979.75,-97.4626541137695,30.7687110900879,"WGS84",-97.4626617,30.7687111,NA,"Richard Reid","full pedon description","correlates to named soil",NA,0,180.800003051758,2,42,NA,"Crop cover",174,"Claystone",NA,"Footslope","on middle third","Convex","Concave",NA,NA,"Base Slope",NA,NA,"Convex / Concave","2013-07-17 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
721418,"P12TX4913131",723412,"P12TX4913131","2012-06-26 22:00:00",14,647172.21,3404991.28,-97.4621658325195,30.7688102722168,"WGS84",-97.4621658,30.7688103,NA,"Richard Reid","full pedon description",NA,NA,0,180.800003051758,2,30,NA,"Crop cover",NA,NA,NA,"Footslope","on lower third","Convex","Concave",NA,NA,"Base Slope",NA,NA,"Convex / Concave","2013-07-17 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
721419,"P12TX4913132",723413,"P12TX4913132","2012-06-26 22:00:00",14,647207.52,3405010.43,-97.4617919921875,30.7689781188965,"WGS84",-97.4617996,30.7689781,NA,"Richard Reid","full pedon description",NA,NA,0,180.199996948242,2,48,NA,"Crop cover",NA,NA,NA,"Toeslope","on middle third","Concave","Concave",NA,NA,"Base Slope",NA,NA,"Concave / Concave","2012-09-24 22:00:00","Richard Reid","series","Heiden","series",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic",NA,25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
721420,"P12TX4913133",723414,"P12TX4913133","2012-06-26 22:00:00",14,647590.49,3404543.43,-97.4578628540039,30.7647190093994,"WGS84",-97.4578629,30.764719,NA,"Richard Reid","full pedon description",NA,NA,0,180.600006103516,2.5,47,NA,"Crop cover",NA,NA,NA,"Footslope","on upper third","Concave","Concave",NA,NA,"Base Slope",NA,NA,"Concave / Concave","2012-09-24 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
721421,"P12TX4913134",723415,"P12TX4913134","2012-06-26 22:00:00",14,647531.63,3404542.8,-97.4584732055664,30.7647190093994,"WGS84",-97.4584808,30.764719,NA,"Richard Reid","full pedon description",NA,NA,0,181.199996948242,2,57,NA,"Crop cover",189,"Claystone",NA,"Footslope","on upper third","Concave","Convex",NA,NA,"Base Slope",NA,NA,"Concave / Convex","2012-09-24 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
721422,"P12TX4913135",723416,"P12TX4913135","2012-06-26 22:00:00",14,647491.39,3404545.02,-97.4588928222656,30.7647438049316,"WGS84",-97.4589005,30.7647438,NA,"Richard Reid","full pedon description",NA,NA,0,181.600006103516,3,53,NA,"Crop cover",148,"Claystone",NA,"Shoulder","on lower third","Concave","Convex",NA,NA,"Interfluve",NA,NA,"Concave / Convex","2012-09-24 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","chromic udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
721423,"P12TX4913136",723417,"P12TX4913136","2012-06-26 22:00:00",14,647442.46,3404540.83,-97.4594116210938,30.7647132873535,"WGS84",-97.4594116,30.7647133,NA,"Richard Reid","soil survey inventory","undefined observation",NA,0,182.600006103516,4.5,49,NA,"Crop cover",144,"Claystone",NA,"Backslope","on upper third","Concave","Convex",NA,NA,"Side Slope",NA,NA,"Concave / Convex","2012-09-24 22:00:00","Chance M. Robinson","family","Heiden","family",NA,"fine","vertisols","usterts","haplusterts","udic haplusterts","eleventh edition",0,"ustic","thermic","not used",25,100,"most recent",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,"ridge","residuum","claystone"
